lat,lng,time,license,model,engine,chassis
18.6035983,73.7576216,2018-09-09T09:00:26+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6035983,73.7576216,2018-09-09T09:01:26+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6035983,73.7576216,2018-09-09T09:02:26+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6035983,73.7576216,2018-09-09T09:03:26+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6035983,73.7576216,2018-09-09T09:04:26+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6035983,73.7576216,2018-09-09T09:05:26+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6035983,73.7576216,2018-09-09T09:06:26+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6035983,73.7576216,2018-09-09T09:07:26+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6035983,73.7576216,2018-09-09T09:08:26+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6035983,73.7576216,2018-09-09T09:09:26+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6035983,73.7576216,2018-09-09T09:10:26+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6035983,73.7576216,2018-09-09T09:11:26+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6035983,73.7576216,2018-09-09T09:12:26+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6035983,73.7576216,2018-09-09T09:13:26+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6035983,73.7576216,2018-09-09T09:14:26+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6035983,73.7576216,2018-09-09T09:15:26+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6035983,73.7576216,2018-09-09T09:16:26+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6035983,73.7576216,2018-09-09T09:17:26+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6035983,73.7576216,2018-09-09T09:18:26+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6035983,73.7576216,2018-09-09T09:19:26+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6035983,73.7576216,2018-09-09T09:20:26+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6035983,73.7576216,2018-09-09T09:21:26+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6035983,73.7576216,2018-09-09T09:22:26+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6035983,73.7576216,2018-09-09T09:22:58+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6027866,73.7587066,2018-09-09T09:23:28+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6028833,73.7586983,2018-09-09T09:23:58+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.60298,73.7586616,2018-09-09T09:24:28+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.60298,73.7586616,2018-09-09T09:24:29+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.60298,73.7586616,2018-09-09T09:24:32+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6029066,73.7586366,2018-09-09T09:25:02+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.602615,73.7586316,2018-09-09T09:25:32+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6027266,73.75854,2018-09-09T09:26:02+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6026183,73.7587716,2018-09-09T09:26:16+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6026183,73.7587716,2018-09-09T09:26:44+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.60264,73.7586066,2018-09-09T09:26:53+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.60264,73.7586066,2018-09-09T09:27:05+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6029,73.7593766,2018-09-09T09:27:35+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6029516,73.7594216,2018-09-09T09:27:38+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6029516,73.7594216,2018-09-09T09:27:58+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6032616,73.7599233,2018-09-09T09:28:28+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6045066,73.7595816,2018-09-09T09:28:58+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.604535,73.7573733,2018-09-09T09:29:28+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6054,73.7554066,2018-09-09T09:29:58+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.606505,73.7543816,2018-09-09T09:30:28+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6053666,73.7521833,2018-09-09T09:30:58+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6065516,73.75136,2018-09-09T09:31:28+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6083099,73.7509149,2018-09-09T09:31:58+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.609615,73.75039,2018-09-09T09:32:28+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6107999,73.749915,2018-09-09T09:32:46+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6107999,73.749915,2018-09-09T09:32:51+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6121733,73.74943,2018-09-09T09:33:21+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6134366,73.748645,2018-09-09T09:33:51+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.61344,73.748615,2018-09-09T09:33:53+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.61344,73.748615,2018-09-09T09:34:53+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.61344,73.748615,2018-09-09T09:35:04+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.61344,73.748615,2018-09-09T09:36:04+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.61344,73.748615,2018-09-09T09:37:04+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.61344,73.748615,2018-09-09T09:38:04+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.61344,73.748615,2018-09-09T09:39:04+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.61344,73.748615,2018-09-09T09:40:04+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.61344,73.748615,2018-09-09T09:41:04+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.61344,73.748615,2018-09-09T09:41:45+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6136283,73.7486099,2018-09-09T09:41:47+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6136283,73.7486099,2018-09-09T09:41:48+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6136283,73.7486099,2018-09-09T09:42:30+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6136633,73.7486416,2018-09-09T09:42:33+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6136633,73.7486416,2018-09-09T09:43:18+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.613665,73.7486433,2018-09-09T09:43:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.613665,73.7486433,2018-09-09T09:43:40+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.613665,73.7486433,2018-09-09T09:44:40+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.613665,73.7486433,2018-09-09T09:44:44+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6136583,73.7489133,2018-09-09T09:44:46+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6122166,73.7494483,2018-09-09T09:45:16+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6105416,73.750055,2018-09-09T09:45:46+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6087833,73.750725,2018-09-09T09:46:16+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6066516,73.7514016,2018-09-09T09:46:46+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6056616,73.752345,2018-09-09T09:47:16+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6056533,73.7523633,2018-09-09T09:47:18+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6056533,73.7523633,2018-09-09T09:47:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6041299,73.7530216,2018-09-09T09:47:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.6017233,73.7536266,2018-09-09T09:48:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.5976966,73.7551433,2018-09-09T09:48:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.5935066,73.7566733,2018-09-09T09:49:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.5897816,73.7580966,2018-09-09T09:49:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.5862383,73.7594416,2018-09-09T09:50:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.582755,73.7607533,2018-09-09T09:50:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.5789466,73.7621883,2018-09-09T09:51:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.575265,73.7635583,2018-09-09T09:51:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.57184,73.7648433,2018-09-09T09:52:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.568295,73.7661633,2018-09-09T09:52:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.5643533,73.7676283,2018-09-09T09:53:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.5605933,73.7689633,2018-09-09T09:53:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.55649,73.7704099,2018-09-09T09:54:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.5528083,73.77172,2018-09-09T09:54:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.5492116,73.772995,2018-09-09T09:55:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.54568,73.77426,2018-09-09T09:55:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.5426866,73.77699,2018-09-09T09:56:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.5401316,73.7803766,2018-09-09T09:56:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.536295,73.780975,2018-09-09T09:57:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.5320983,73.7798466,2018-09-09T09:57:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.5284449,73.7779916,2018-09-09T09:58:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.5264433,73.7742083,2018-09-09T09:58:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.5236833,73.7710883,2018-09-09T09:59:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.5205983,73.7692983,2018-09-09T09:59:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.51763,73.7689216,2018-09-09T10:00:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.5135316,73.7699133,2018-09-09T10:00:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.5102433,73.773105,2018-09-09T10:01:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.5088566,73.7767949,2018-09-09T10:01:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.5079683,73.7807933,2018-09-09T10:02:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.5073316,73.78503,2018-09-09T10:02:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.5074949,73.789055,2018-09-09T10:03:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.5049683,73.7923783,2018-09-09T10:03:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.5009416,73.7915583,2018-09-09T10:04:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.4974549,73.7886316,2018-09-09T10:04:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.4933599,73.7885283,2018-09-09T10:05:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.4899416,73.792065,2018-09-09T10:05:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.48736,73.7957016,2018-09-09T10:06:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.4853466,73.7984783,2018-09-09T10:06:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.4830866,73.8016283,2018-09-09T10:07:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.4811199,73.803695,2018-09-09T10:07:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.47814,73.8062733,2018-09-09T10:08:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.4758266,73.8082883,2018-09-09T10:08:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.47362,73.8102583,2018-09-09T10:09:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.4711566,73.8125733,2018-09-09T10:09:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.4688016,73.814735,2018-09-09T10:10:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.46644,73.8168166,2018-09-09T10:10:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.4635216,73.8194516,2018-09-09T10:11:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.4609683,73.8222033,2018-09-09T10:11:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.4581083,73.8249866,2018-09-09T10:12:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.4545966,73.8275816,2018-09-09T10:12:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.4512883,73.8303616,2018-09-09T10:13:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.448405,73.8338166,2018-09-09T10:13:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.4448383,73.8363933,2018-09-09T10:14:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.44154,73.8390383,2018-09-09T10:14:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.4376933,73.8393399,2018-09-09T10:15:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.4339799,73.837855,2018-09-09T10:15:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.431475,73.8396666,2018-09-09T10:16:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.4284083,73.8418633,2018-09-09T10:16:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.4255683,73.8431566,2018-09-09T10:17:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.4231933,73.84509,2018-09-09T10:17:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.4219633,73.84591,2018-09-09T10:18:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.41931,73.8468916,2018-09-09T10:18:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.4167633,73.8474116,2018-09-09T10:19:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.41395,73.84734,2018-09-09T10:19:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.4105966,73.8471816,2018-09-09T10:20:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.4072316,73.8474199,2018-09-09T10:20:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
,,2018-09-09T10:21:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
,,2018-09-09T10:21:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
,,2018-09-09T10:22:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
,,2018-09-09T10:22:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3933933,73.8542883,2018-09-09T10:23:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3903516,73.856625,2018-09-09T10:23:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3861466,73.8560633,2018-09-09T10:24:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3815316,73.8555633,2018-09-09T10:24:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3768333,73.8554733,2018-09-09T10:25:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3724033,73.8549333,2018-09-09T10:25:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3677033,73.8538166,2018-09-09T10:26:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.362725,73.8535783,2018-09-09T10:26:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3579216,73.85338,2018-09-09T10:27:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3531566,73.8526349,2018-09-09T10:27:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3484649,73.8517733,2018-09-09T10:28:19+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3441449,73.8523599,2018-09-09T10:28:50+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3412066,73.853475,2018-09-09T10:29:20+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3382933,73.8531933,2018-09-09T10:29:50+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3343016,73.8528433,2018-09-09T10:30:20+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3313399,73.852875,2018-09-09T10:30:50+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3291,73.852385,2018-09-09T10:31:20+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3279616,73.85233,2018-09-09T10:31:41+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3279616,73.85233,2018-09-09T10:32:21+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3278816,73.8523266,2018-09-09T10:32:27+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3278599,73.8523349,2018-09-09T10:32:33+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.32782,73.85233,2018-09-09T10:32:37+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.32782,73.85233,2018-09-09T10:32:50+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3278016,73.852325,2018-09-09T10:32:51+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3278016,73.852325,2018-09-09T10:32:52+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3278016,73.852325,2018-09-09T10:32:57+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3278016,73.852325,2018-09-09T10:33:18+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3277083,73.8523183,2018-09-09T10:33:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3277083,73.8523183,2018-09-09T10:33:28+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3277016,73.8523149,2018-09-09T10:33:29+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3277016,73.8523149,2018-09-09T10:33:34+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3277016,73.8523149,2018-09-09T10:33:40+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3277016,73.8523149,2018-09-09T10:33:45+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3277016,73.8523149,2018-09-09T10:33:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3277016,73.8523149,2018-09-09T10:34:02+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3275416,73.8522983,2018-09-09T10:34:06+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3275416,73.8522983,2018-09-09T10:34:14+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3275333,73.8522983,2018-09-09T10:34:17+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3275333,73.8522983,2018-09-09T10:34:37+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3275333,73.8522983,2018-09-09T10:34:42+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3275333,73.8522983,2018-09-09T10:34:46+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3275333,73.8522983,2018-09-09T10:34:49+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3275333,73.8522983,2018-09-09T10:35:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3253266,73.85261,2018-09-09T10:35:52+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.32287,73.85598,2018-09-09T10:36:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3195233,73.8583883,2018-09-09T10:36:52+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3166316,73.8610416,2018-09-09T10:37:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3138766,73.8646383,2018-09-09T10:37:52+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3102883,73.8671866,2018-09-09T10:38:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.3059033,73.8682716,2018-09-09T10:38:52+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.30304,73.8711433,2018-09-09T10:39:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.2999833,73.8737583,2018-09-09T10:39:52+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.2958266,73.8724383,2018-09-09T10:40:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.2912266,73.8726816,2018-09-09T10:40:52+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.286555,73.8743499,2018-09-09T10:41:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.2818833,73.8759733,2018-09-09T10:41:52+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.2774083,73.8775583,2018-09-09T10:42:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.2728666,73.8790983,2018-09-09T10:42:52+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.2683916,73.8809549,2018-09-09T10:43:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.2640866,73.8828333,2018-09-09T10:43:52+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.260485,73.88461,2018-09-09T10:44:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.2585383,73.8859266,2018-09-09T10:44:52+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.25641,73.88838,2018-09-09T10:45:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.2542433,73.8909116,2018-09-09T10:45:52+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.2519883,73.8927966,2018-09-09T10:46:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.2491033,73.894985,2018-09-09T10:46:52+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.2454549,73.8978816,2018-09-09T10:47:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.2418549,73.9007316,2018-09-09T10:47:52+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.23797,73.90338,2018-09-09T10:48:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.23534,73.9084216,2018-09-09T10:48:52+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.2325083,73.9125366,2018-09-09T10:49:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.2293583,73.9154266,2018-09-09T10:49:52+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.2261716,73.9182583,2018-09-09T10:50:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.2229,73.9212083,2018-09-09T10:50:52+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.21972,73.9241433,2018-09-09T10:51:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.2161266,73.9273433,2018-09-09T10:51:52+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.212575,73.9306333,2018-09-09T10:52:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.2108816,73.9323699,2018-09-09T10:52:52+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.209085,73.934105,2018-09-09T10:53:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.207475,73.9359833,2018-09-09T10:53:52+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.2061866,73.9375183,2018-09-09T10:54:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.2043466,73.9403916,2018-09-09T10:54:52+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.202635,73.9448483,2018-09-09T10:55:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.1989383,73.9481933,2018-09-09T10:55:52+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
18.1943533,73.9497983,2018-09-09T10:56:22+05:30,ADTEST1,MITSUBISHI,1DZ0037452,839F23-23616
